rank,player_name,points,player_url,scraped_at
1123,James Van Herzeele,23,/en/players/james-van-herzeele/v0ge/overview,2026-07-16T04:31:59.811156
1124,Joao Vitor Goncalves Ceolin,27,/en/players/joao-vitor-goncalves-ceolin/gj90/overview,2026-07-16T04:31:59.811156
1125,Seongwoo Cho,28,/en/players/seongwoo-cho/c0nx/overview,2026-07-16T04:31:59.811156
1126,Sergi Fita Juan,19,/en/players/sergi-fita-juan/f0go/overview,2026-07-16T04:31:59.811156
1127,Mohamed Nazim Makhlouf,29,/en/players/mohamed-nazim-makhlouf/mn49/overview,2026-07-16T04:31:59.811156
1128,Lorenzo Lorusso,26,/en/players/lorenzo-lorusso/l0g4/overview,2026-07-16T04:31:59.811156
1129,Enzo Camargo Lima,22,/en/players/enzo-camargo-lima/c0ju/overview,2026-07-16T04:31:59.811156
1130,Saveliy Ivanov,21,/en/players/saveliy-ivanov/i0be/overview,2026-07-16T04:31:59.811156
1131,Leyton Rivera,24,/en/players/leyton-rivera/r0ew/overview,2026-07-16T04:31:59.811156
1132,Amirkhamza Nasridinov,20,/en/players/amirkhamza-nasridinov/n0fb/overview,2026-07-16T04:31:59.811156
1133,Oscar Otte,32,/en/players/oscar-otte/o449/overview,2026-07-16T04:31:59.811156
1134,Matias Ponce De Leon Gomila,23,/en/players/matias-ponce-de-leon-gomila/p0i4/overview,2026-07-16T04:31:59.811156
1135,Luc Koenig,22,/en/players/luc-koenig/k0ge/overview,2026-07-16T04:31:59.811156
1136,Egor Gerasimov,33,/en/players/egor-gerasimov/gc89/overview,2026-07-16T04:31:59.811156
1137,Jerry Roddick,24,/en/players/jerry-roddick/r0jg/overview,2026-07-16T04:31:59.811156
1138,Gijs Brouwer,30,/en/players/gijs-brouwer/bo10/overview,2026-07-16T04:31:59.811156
1139,Elijah Sanogo,18,/en/players/elijah-sanogo/s1ez/overview,2026-07-16T04:31:59.811156
1140,Dominique Rolland,21,/en/players/dominique-rolland/r0ki/overview,2026-07-16T04:31:59.811156
1141,Rohan Mehra,24,/en/players/rohan-mehra/m0n5/overview,2026-07-16T04:31:59.811156
1143,Adrian Andreev,25,/en/players/adrian-andreev/a0ab/overview,2026-07-16T04:31:59.811156
1144,Viktor Markov,21,/en/players/viktor-markov/m0rf/overview,2026-07-16T04:31:59.811156
1145,Thiago Agustin Pernas,25,/en/players/thiago-agustin-pernas/p0p1/overview,2026-07-16T04:31:59.811156
1146,Alexander Kotzen,26,/en/players/alexander-kotzen/k0el/overview,2026-07-16T04:31:59.811156
1147,Pedro Araujo,24,/en/players/pedro-araujo/a0es/overview,2026-07-16T04:31:59.811156
1148,Jan Kupcic,25,/en/players/jan-kupcic/k0fw/overview,2026-07-16T04:31:59.811156
1149,Rocco Valente,21,/en/players/rocco-valente/v0hb/overview,2026-07-16T04:31:59.811156
1150,Maxence Rivet,22,/en/players/maxence-rivet/r0ib/overview,2026-07-16T04:31:59.811156
1151,Jefferson Wendler Filho,30,/en/players/jefferson-wendler-filho/w660/overview,2026-07-16T04:31:59.811156
1152,Diogo Marques,26,/en/players/diogo-marques/m0b9/overview,2026-07-16T04:31:59.811156
1153,Makoto Ochi,30,/en/players/makoto-ochi/o664/overview,2026-07-16T04:31:59.811156
1154,Jonathan Mridha,31,/en/players/jonathan-mridha/mm78/overview,2026-07-16T04:31:59.811156
1155,Enzo Couacaud,31,/en/players/enzo-couacaud/cg94/overview,2026-07-16T04:31:59.811156
1156,Tristan Lamasine,33,/en/players/tristan-lamasine/lc11/overview,2026-07-16T04:31:59.811156
1157,Yunseok Jang,23,/en/players/yunseok-jang/j0cw/overview,2026-07-16T04:31:59.811156
1160,Julian Alonso Jr,21,/en/players/julian-alonso-jr/a0k1/overview,2026-07-16T04:31:59.811156
1161,Davide Tortora,25,/en/players/davide-tortora/t0cy/overview,2026-07-16T04:31:59.811156
1162,Daniil Kakhniuk,23,/en/players/daniil-kakhniuk/k0pf/overview,2026-07-16T04:31:59.811156
1163,Matt Hulme,27,/en/players/matt-hulme/h0hs/overview,2026-07-16T04:31:59.811156
1164,Liam Gavrielides,22,/en/players/liam-gavrielides/g0gz/overview,2026-07-16T04:31:59.811156
1165,Shu Matsuoka,22,/en/players/shu-matsuoka/m0rc/overview,2026-07-16T04:31:59.811156
1166,Koray Kirci,27,/en/players/koray-kirci/ki91/overview,2026-07-16T04:31:59.811156
1167,Evgenii Tiurnev,29,/en/players/evgenii-tiurnev/td47/overview,2026-07-16T04:31:59.811156
1168,Stefan Cooper,30,/en/players/stefan-cooper/c0np/overview,2026-07-16T04:31:59.811156
1169,Liam Branger,25,/en/players/liam-branger/b0m0/overview,2026-07-16T04:31:59.811156
1170,Kazuki Nishiwaki,31,/en/players/kazuki-nishiwaki/n934/overview,2026-07-16T04:31:59.811156
1171,Lorenzo Comino,20,/en/players/lorenzo-comino/c0rx/overview,2026-07-16T04:31:59.811156
1172,Udit Kamboj,25,/en/players/udit-kamboj/k0mv/overview,2026-07-16T04:31:59.811156
1173,Denis Spiridon,24,/en/players/denis-spiridon/s0ub/overview,2026-07-16T04:31:59.811156
1174,Leonardo Primucci,23,/en/players/leonardo-primucci/p0ox/overview,2026-07-16T04:31:59.811156
1175,Filippo Mazzola,21,/en/players/filippo-mazzola/m0uq/overview,2026-07-16T04:31:59.811156
1176,Boris Butulija,27,/en/players/boris-butulija/bv08/overview,2026-07-16T04:31:59.811156
1177,Nicolo Toffanin,23,/en/players/nicolo-toffanin/t0hw/overview,2026-07-16T04:31:59.811156
1178,Nicolas Robert,19,/en/players/nicolas-robert/r0i9/overview,2026-07-16T04:31:59.811156
1179,Maximilian Figl,22,/en/players/maximilian-figl/f0fb/overview,2026-07-16T04:31:59.811156
1180,Preston Brown,24,/en/players/preston-brown/b0g6/overview,2026-07-16T04:31:59.811156
1181,Luis David Martinez,37,/en/players/luis-david-martinez/mf70/overview,2026-07-16T04:31:59.811156
1182,Siddhant Banthia,25,/en/players/siddhant-banthia/b0a2/overview,2026-07-16T04:31:59.811156
1183,Tito Chavez,18,/en/players/tito-chavez/c0uu/overview,2026-07-16T04:31:59.811156
1184,Harold Huens,24,/en/players/harold-huens/h0hr/overview,2026-07-16T04:31:59.811156
1186,Toby Kodat,23,/en/players/toby-kodat/k0eu/overview,2026-07-16T04:31:59.811156
1187,Mathis Bondaz,24,/en/players/mathis-bondaz/b0m7/overview,2026-07-16T04:31:59.811156
1188,Martin Sabas,24,/en/players/martin-sabas/s0rh/overview,2026-07-16T04:31:59.811156
1189,Alexander Bernard,22,/en/players/alexander-bernard/b0i0/overview,2026-07-16T04:31:59.811156
1190,Mikael Arseneault,19,/en/players/mikael-arseneault/a0k4/overview,2026-07-16T04:31:59.811156
1191,Sebastian Fanselow,34,/en/players/sebastian-fanselow/f664/overview,2026-07-16T04:31:59.811156
1192,Jaesung Choe,26,/en/players/jaesung-choe/c0nl/overview,2026-07-16T04:31:59.811156
1193,Theo Herrmann,21,/en/players/theo-herrmann/h0if/overview,2026-07-16T04:31:59.811156
1194,Tanguy Genier,28,/en/players/tanguy-genier/g0en/overview,2026-07-16T04:31:59.811156
1195,Vuk Radjenovic,21,/en/players/vuk-radjenovic/r0io/overview,2026-07-16T04:31:59.811156
1196,Gian Marco Ortenzi,26,/en/players/gian-marco-ortenzi/o0ax/overview,2026-07-16T04:31:59.811156
1197,Ethan Cook,23,/en/players/ethan-cook/c0ms/overview,2026-07-16T04:31:59.811156
1198,Jonas Eriksson Ziverts,27,/en/players/jonas-eriksson-ziverts/e09h/overview,2026-07-16T04:31:59.811156
1199,Enrique Carrascosa Diaz,18,/en/players/enrique-carrascosa-diaz/c0sl/overview,2026-07-16T04:31:59.811156
1200,Valentin Lapalu,24,/en/players/valentin-lapalu/l0ev/overview,2026-07-16T04:31:59.811156
1201,Edison Ambarzumjan,29,/en/players/edison-ambarzumjan/a0i9/overview,2026-07-16T04:31:59.811156
1203,Alen Mujakic,22,/en/players/alen-mujakic/m0i5/overview,2026-07-16T04:31:59.811156
1204,Marcel Kamrowski,23,/en/players/marcel-kamrowski/k0i7/overview,2026-07-16T04:31:59.811156
1205,Hugo Pierre,30,/en/players/hugo-pierre/pm20/overview,2026-07-16T04:31:59.811156
1206,Tobia Costanzo Baragiola Mordini,19,/en/players/tobia-costanzo-baragiola-mordini/b0wx/overview,2026-07-16T04:31:59.811156
1208,Noel Larwig,24,/en/players/noel-larwig/l0ch/overview,2026-07-16T04:31:59.811156
1209,Luka Talan Lopatic,18,/en/players/luka-talan-lopatic/t0jm/overview,2026-07-16T04:31:59.811156
1210,Timeo Trufelli,18,/en/players/timeo-trufelli/t0jj/overview,2026-07-16T04:31:59.811156
1211,Maxim Shin,23,/en/players/maxim-shin/s0uu/overview,2026-07-16T04:31:59.811156
1212,Toby Martin,33,/en/players/toby-martin/ml51/overview,2026-07-16T04:31:59.811156
1213,Nicolas Parizzia,27,/en/players/nicolas-parizzia/pm12/overview,2026-07-16T04:31:59.811156
1214,Gage Brymer,31,/en/players/gage-brymer/bp44/overview,2026-07-16T04:31:59.811156
1215,Keenan Mayo,26,/en/players/keenan-mayo/m0da/overview,2026-07-16T04:31:59.811156
1219,Walid Ahouda,22,/en/players/walid-ahouda/a0ey/overview,2026-07-16T04:31:59.811156
1220,Trey Hilderbrand,26,/en/players/trey-hilderbrand/h0b7/overview,2026-07-16T04:31:59.811156
1221,Ilyas Milad Fahim,20,/en/players/ilyas-milad-fahim/f0ii/overview,2026-07-16T04:31:59.811156
1222,Federico Zeballos,38,/en/players/federico-zeballos/z239/overview,2026-07-16T04:31:59.811156
1224,Evgeny Karlovskiy,31,/en/players/evgeny-karlovskiy/kd87/overview,2026-07-16T04:31:59.811156
1225,Mustafa Ege Sik,16,/en/players/mustafa-ege-sik/s1d0/overview,2026-07-16T04:31:59.811156
1226,Federico Aguilar Cardozo,21,/en/players/federico-aguilar-cardozo/a0k2/overview,2026-07-16T04:31:59.811156
1227,Alexander Frusina,20,/en/players/alexander-frusina/f0g5/overview,2026-07-16T04:31:59.811156
1228,Kevin Edengren,21,/en/players/kevin-edengren/e0d4/overview,2026-07-16T04:31:59.811156
1229,Hayden Jones,19,/en/players/hayden-jones/j0d5/overview,2026-07-16T04:31:59.811156
1230,Cezar Gabriel Papoe,18,/en/players/cezar-gabriel-papoe/p0mt/overview,2026-07-16T04:31:59.811156
1231,Rodrigo Fernandes,19,/en/players/rodrigo-fernandes/f0hb/overview,2026-07-16T04:31:59.811156
1232,Bernardo Munk Mesa,20,/en/players/bernardo-munk-mesa/m0pf/overview,2026-07-16T04:31:59.811156
1233,Fadi Bidan,20,/en/players/fadi-bidan/b0u0/overview,2026-07-16T04:31:59.811156
1234,Tudor Batin,19,/en/players/tudor-batin/b0u1/overview,2026-07-16T04:31:59.811156
1235,Oliver Anderson,28,/en/players/oliver-anderson/ad23/overview,2026-07-16T04:31:59.811156
1237,Matthew Thomson,26,/en/players/matthew-thomson/t0bh/overview,2026-07-16T04:31:59.811156
1238,Arjun Rathi,18,/en/players/arjun-rathi/r0mv/overview,2026-07-16T04:31:59.811156
1239,Vardan Manukyan,21,/en/players/vardan-manukyan/m0tn/overview,2026-07-16T04:31:59.811156
1240,Leonardo Malgaroli,23,/en/players/leonardo-malgaroli/m0n4/overview,2026-07-16T04:31:59.811156
1241,Louis Tessa,28,/en/players/louis-tessa/tg42/overview,2026-07-16T04:31:59.811156
1242,Leonardo Borrelli,21,/en/players/leonardo-borrelli/b0m8/overview,2026-07-16T04:31:59.811156
1243,Abhinav Sanjeev Shanmugam,27,/en/players/abhinav-sanjeev-shanmugam/sy73/overview,2026-07-16T04:31:59.811156
1244,Ishaque Eqbal,28,/en/players/ishaque-eqbal/e0ab/overview,2026-07-16T04:31:59.811156
1245,Aleksander Chayka,21,/en/players/aleksander-chayka/c0ni/overview,2026-07-16T04:31:59.811156
1246,Taketo Takamisawa,28,/en/players/taketo-takamisawa/t0ba/overview,2026-07-16T04:31:59.811156
1247,Felipe De Dios,22,/en/players/felipe-de-dios/d0k4/overview,2026-07-16T04:31:59.811156
1248,Michael Gloeckler,27,/en/players/michael-gloeckler/g0ei/overview,2026-07-16T04:31:59.811156
1251,Noah Lopez Cherubino,19,/en/players/noah-lopez-cherubino/l0ju/overview,2026-07-16T04:31:59.811156
1252,Gabriel Schenekenberg,21,/en/players/gabriel-schenekenberg/s0vd/overview,2026-07-16T04:31:59.811156
1253,Piet Luis Pinter,21,/en/players/piet-luis-pinter/p0nt/overview,2026-07-16T04:31:59.811156
1254,Niklas Waldner,24,/en/players/niklas-waldner/w0br/overview,2026-07-16T04:31:59.811156
1255,Matas Vasiliauskas,24,/en/players/matas-vasiliauskas/v0et/overview,2026-07-16T04:31:59.811156
1256,Ferdinand Livet Novkirichka,18,/en/players/ferdinand-livet-novkirichka/l0lj/overview,2026-07-16T04:31:59.811156
1257,Ivan Gretskiy,20,/en/players/ivan-gretskiy/g0o5/overview,2026-07-16T04:31:59.811156
1258,Yassine Smiej,26,/en/players/yassine-smiej/s0jk/overview,2026-07-16T04:31:59.811156
1259,Matthias Ujvary,22,/en/players/matthias-ujvary/u0a3/overview,2026-07-16T04:31:59.811156
1260,Duarte Vale,27,/en/players/duarte-vale/va15/overview,2026-07-16T04:31:59.811156
1261,Matias Reyniak,17,/en/players/matias-reyniak/r0o8/overview,2026-07-16T04:31:59.811156
1262,Keegan Rice,20,/en/players/keegan-rice/r0ji/overview,2026-07-16T04:31:59.811156
1263,Takeru Yuzuki,27,/en/players/takeru-yuzuki/y0ab/overview,2026-07-16T04:31:59.811156
1264,Hugo Car,23,/en/players/hugo-car/c0ri/overview,2026-07-16T04:31:59.811156
1266,Karue Sell,32,/en/players/karue-sell/sm88/overview,2026-07-16T04:31:59.811156
1267,Asahi Harazaki,22,/en/players/asahi-harazaki/h0i9/overview,2026-07-16T04:31:59.811156
1268,Mario Martinez Serrano,22,/en/players/mario-martinez-serrano/m0xa/overview,2026-07-16T04:31:59.811156
1269,Luc Fomba,27,/en/players/luc-fomba/fc50/overview,2026-07-16T04:31:59.811156
1271,Martin Borisiouk,26,/en/players/martin-borisiouk/b0a1/overview,2026-07-16T04:31:59.811156
1272,Youssef Kadiri Hassani,22,/en/players/youssef-kadiri-hassani/k0jx/overview,2026-07-16T04:31:59.811156
1273,Adam Jilly,19,/en/players/adam-jilly/j0ei/overview,2026-07-16T04:31:59.811156
1274,Jack Satterfield,18,/en/players/jack-satterfield/s1cn/overview,2026-07-16T04:31:59.811156
1275,Marko Mesarovic,21,/en/players/marko-mesarovic/m0t3/overview,2026-07-16T04:31:59.811156
1276,Gavin Goode,18,/en/players/gavin-goode/g0pp/overview,2026-07-16T04:31:59.811156
1277,Skander Mansouri,30,/en/players/skander-mansouri/ml73/overview,2026-07-16T04:31:59.811156
1278,Pedro Rodrigues,20,/en/players/pedro-rodrigues/r0jh/overview,2026-07-16T04:31:59.811156
1279,Lucas Bouquet,28,/en/players/lucas-bouquet/bu32/overview,2026-07-16T04:31:59.811156
1280,Diego Jarry Fillol,23,/en/players/diego-jarry-fillol/j0el/overview,2026-07-16T04:31:59.811156
1281,Leo Lagarrigue,19,/en/players/leo-lagarrigue/l0l7/overview,2026-07-16T04:31:59.811156
1282,Remy Dugardin,23,/en/players/remy-dugardin/d0or/overview,2026-07-16T04:31:59.811156
1283,Matteo Sciahbasi,19,/en/players/matteo-sciahbasi/s1az/overview,2026-07-16T04:31:59.811156
1284,Noah Lopez,24,/en/players/noah-lopez/l0g1/overview,2026-07-16T04:31:59.811156
1285,Jonas Kucera,19,/en/players/jonas-kucera/k0k5/overview,2026-07-16T04:31:59.811156
1286,Ashton Mcleod,19,/en/players/ashton-mcleod/m0z0/overview,2026-07-16T04:31:59.811156
1287,Benjamin Willwerth,19,/en/players/benjamin-willwerth/w0fh/overview,2026-07-16T04:31:59.811156
1288,Oskari Paldanius,19,/en/players/oskari-paldanius/p0n6/overview,2026-07-16T04:31:59.811156
1289,Ryota Tanuma,30,/en/players/ryota-tanuma/tg46/overview,2026-07-16T04:31:59.811156
1290,Niklas Guttau,26,/en/players/niklas-guttau/g0ci/overview,2026-07-16T04:31:59.811156
1291,Nathan Ponwith,28,/en/players/nathan-ponwith/ph67/overview,2026-07-16T04:31:59.811156
1292,Antoni Fabre,22,/en/players/antoni-fabre/f0gf/overview,2026-07-16T04:31:59.811156
1293,Mohamed Ali Abibsi,24,/en/players/mohamed-ali-abibsi/a0fu/overview,2026-07-16T04:31:59.811156
1294,Reece Falck,24,/en/players/reece-falck/f0e0/overview,2026-07-16T04:31:59.811156
1295,Edouard Villoslada,26,/en/players/edouard-villoslada/v0eq/overview,2026-07-16T04:31:59.811156
1296,Luke Hooper,20,/en/players/luke-hooper/h0l8/overview,2026-07-16T04:31:59.811156
1298,Lucca Pinto,23,/en/players/lucca-pinto/p0iu/overview,2026-07-16T04:31:59.811156
1299,Aaron Gil Garcia,22,/en/players/aaron-gil-garcia/g0m3/overview,2026-07-16T04:31:59.811156
1301,Jan Hrazdil,21,/en/players/jan-hrazdil/h0hx/overview,2026-07-16T04:31:59.811156
1302,Tomohiro Masabayashi,28,/en/players/tomohiro-masabayashi/mv39/overview,2026-07-16T04:31:59.811156
1303,Joshua Peck,27,/en/players/joshua-peck/pm28/overview,2026-07-16T04:31:59.811156
1304,Gregoire Barrere,32,/en/players/gregoire-barrere/bk24/overview,2026-07-16T04:31:59.811156
1305,Aslan Karatsev,32,/en/players/aslan-karatsev/kc56/overview,2026-07-16T04:31:59.811156
1306,Cleeve Harper,25,/en/players/cleeve-harper/h0d9/overview,2026-07-16T04:31:59.811156
1307,Preston Stearns,22,/en/players/preston-stearns/s0tt/overview,2026-07-16T04:31:59.811156
1309,Stefan Latinovic,26,/en/players/stefan-latinovic/l0c6/overview,2026-07-16T04:31:59.811156
1310,Szymon Kielan,23,/en/players/szymon-kielan/k0hb/overview,2026-07-16T04:31:59.811156
1311,Alvin Nicholas Tudorica,24,/en/players/alvin-nicholas-tudorica/t0iz/overview,2026-07-16T04:31:59.811156
1312,Fnu Nidunjianzan,22,/en/players/fnu-nidunjianzan/n0dy/overview,2026-07-16T04:31:59.811156
1313,Noah Johnston,18,/en/players/noah-johnston/j0fk/overview,2026-07-16T04:31:59.811156
1314,Alex Chang,22,/en/players/alex-chang/c0q6/overview,2026-07-16T04:31:59.811156
1315,Adam Lynch,22,/en/players/adam-lynch/l0ly/overview,2026-07-16T04:31:59.811156
1316,Aleksa Pisaric,20,/en/players/aleksa-pisaric/p0im/overview,2026-07-16T04:31:59.811156
1317,Darian King,34,/en/players/darian-king/kc86/overview,2026-07-16T04:31:59.811156
1318,Roberto Cid Subervi,32,/en/players/roberto-cid-subervi/cf88/overview,2026-07-16T04:31:59.811156
1320,Glib Sekachov,19,/en/players/glib-sekachov/s1c1/overview,2026-07-16T04:31:59.811156
1321,Phillip Jordan,25,/en/players/phillip-jordan/j0dk/overview,2026-07-16T04:31:59.811156
1322,Nemanja Malesevic,24,/en/players/nemanja-malesevic/m0de/overview,2026-07-16T04:31:59.811156
1323,Ignacio Antonio Becerra Otarola,25,/en/players/ignacio-antonio-becerra-otarola/b0ez/overview,2026-07-16T04:31:59.811156
1324,Mika Lipp,22,/en/players/mika-lipp/l0gj/overview,2026-07-16T04:31:59.811156
1325,Manel Lazaro Juncadella,20,/en/players/manel-lazaro-juncadella/l0kr/overview,2026-07-16T04:31:59.811156
1326,Stefan Ilie Bogdan Petre,17,/en/players/stefan-ilie-bogdan-petre/p0qk/overview,2026-07-16T04:31:59.811156
1327,Oscar Brown,24,/en/players/oscar-brown/b0zk/overview,2026-07-16T04:31:59.811156
1328,Ricardo Rodriguez - Pace,33,/en/players/ricardo-rodriguez---pace/rb00/overview,2026-07-16T04:31:59.811156
1329,Laurence Teunissen,17,/en/players/laurence-teunissen/t0l3/overview,2026-07-16T04:31:59.811156
1330,Mikail Alimli,23,/en/players/mikail-alimli/a0hk/overview,2026-07-16T04:31:59.811156
1333,Vishnu Vardhan,38,/en/players/vishnu-vardhan/v505/overview,2026-07-16T04:31:59.811156
1338,Alessandro Battiston,19,/en/players/alessandro-battiston/b0tf/overview,2026-07-16T04:31:59.811156
1339,Drew Van Orderlain,32,/en/players/drew-van-orderlain/v948/overview,2026-07-16T04:31:59.811156
1340,Alvaro Peiro Serrano,22,/en/players/alvaro-peiro-serrano/p0ld/overview,2026-07-16T04:31:59.811156
1341,Jiri Cizek,20,/en/players/jiri-cizek/c0mv/overview,2026-07-16T04:31:59.811156
1342,Rafael Giotis,25,/en/players/rafael-giotis/g0f9/overview,2026-07-16T04:31:59.811156
1343,Arthur Bellegy,25,/en/players/arthur-bellegy/b0vy/overview,2026-07-16T04:31:59.811156
1344,Gabriele Crivellaro,19,/en/players/gabriele-crivellaro/c0n6/overview,2026-07-16T04:31:59.811156
1346,Victor Braga,21,/en/players/victor-braga/b0na/overview,2026-07-16T04:31:59.811156
1347,Amine Jamji,19,/en/players/amine-jamji/j0dm/overview,2026-07-16T04:31:59.811156
1348,Ezekiel Clark,27,/en/players/ezekiel-clark/co07/overview,2026-07-16T04:31:59.811156
1351,Chirag Duhan,22,/en/players/chirag-duhan/d0hi/overview,2026-07-16T04:31:59.811156
1352,Tymur Bieldiugin,20,/en/players/tymur-bieldiugin/b0sw/overview,2026-07-16T04:31:59.811156
1354,Xing Dao Chen,22,/en/players/xing-dao-chen/c0pk/overview,2026-07-16T04:31:59.811156
1355,Landon Ardila,22,/en/players/landon-ardila/a0mg/overview,2026-07-16T04:31:59.811156
1356,Daniel Cukierman,31,/en/players/daniel-cukierman/cl82/overview,2026-07-16T04:31:59.811156
1360,Moritz Kudernatsch,21,/en/players/moritz-kudernatsch/k0iv/overview,2026-07-16T04:31:59.811156
1362,Zoran Ludoski,21,/en/players/zoran-ludoski/l0jo/overview,2026-07-16T04:31:59.811156
1363,Ryan James Storrie,28,/en/players/ryan-james-storrie/sy31/overview,2026-07-16T04:31:59.811156
1364,Neo Niedner,22,/en/players/neo-niedner/n0da/overview,2026-07-16T04:31:59.811156
1365,Alberto Lim,27,/en/players/alberto-lim/l0a0/overview,2026-07-16T04:31:59.811156
1369,William Jansen,21,/en/players/william-jansen/j0ct/overview,2026-07-16T04:31:59.811156
1370,Noah Schlagenhauf,23,/en/players/noah-schlagenhauf/s0sn/overview,2026-07-16T04:31:59.811156
1371,Adil Kalyanpur,26,/en/players/adil-kalyanpur/k0ab/overview,2026-07-16T04:31:59.811156
1372,Santiago Giamichelle,22,/en/players/santiago-giamichelle/g0j4/overview,2026-07-16T04:31:59.811156
1374,Mathys Domenc,16,/en/players/mathys-domenc/d0lz/overview,2026-07-16T04:31:59.811156
1375,Leonardo Aboian,28,/en/players/leonardo-aboian/ag57/overview,2026-07-16T04:31:59.811156
1376,Nicholas Godsick,21,/en/players/nicholas-godsick/g0jc/overview,2026-07-16T04:31:59.811156
1377,Mateo Castañeda,20,/en/players/mateo-castañeda/c0lg/overview,2026-07-16T04:31:59.811156
1378,Clement Lemire,19,/en/players/clement-lemire/l0l4/overview,2026-07-16T04:31:59.811156
1379,Frazier Rengifo,27,/en/players/frazier-rengifo/rh73/overview,2026-07-16T04:31:59.811156
1381,Juan Carlos Aguilar,27,/en/players/juan-carlos-aguilar/a09w/overview,2026-07-16T04:31:59.811156
1383,Achilles Belkovics,22,/en/players/achilles-belkovics/b0vq/overview,2026-07-16T04:31:59.811156
1384,Gregor Ramskogler,27,/en/players/gregor-ramskogler/r0ay/overview,2026-07-16T04:31:59.811156
1385,Jesse De Jager,24,/en/players/jesse-de-jager/d0ii/overview,2026-07-16T04:31:59.811156
1386,Tiago Silva,21,/en/players/tiago-silva/s0to/overview,2026-07-16T04:31:59.811156
1387,Mariano Tammaro,22,/en/players/mariano-tammaro/t0g2/overview,2026-07-16T04:31:59.811156
1388,Jasza Szajrych,24,/en/players/jasza-szajrych/s0sd/overview,2026-07-16T04:31:59.811156
1390,Naoki Tajima,25,/en/players/naoki-tajima/t0b4/overview,2026-07-16T04:31:59.811156
1391,Bill Chan,20,/en/players/bill-chan/c0ry/overview,2026-07-16T04:31:59.811156
1392,Kabir Hans,24,/en/players/kabir-hans/h0cp/overview,2026-07-16T04:31:59.811156
1394,Minghui Zhang,21,/en/players/minghui-zhang/z0d7/overview,2026-07-16T04:31:59.811156
1395,Daniel Bagnolini,23,/en/players/daniel-bagnolini/b0ha/overview,2026-07-16T04:31:59.811156
1396,Julien Penzlin,24,/en/players/julien-penzlin/p0i8/overview,2026-07-16T04:31:59.811156
1398,Jonas Pelle Hartenstein,24,/en/players/jonas-pelle-hartenstein/h0i0/overview,2026-07-16T04:31:59.811156
1399,Riku Takahata,24,/en/players/riku-takahata/t0gs/overview,2026-07-16T04:31:59.811156
1400,Melvin Kumar,20,/en/players/melvin-kumar/k0n5/overview,2026-07-16T04:31:59.811156
1401,Hugo Maia,25,/en/players/hugo-maia/m0cj/overview,2026-07-16T04:31:59.811156
1402,Brandon Perez,26,/en/players/brandon-perez/p0d4/overview,2026-07-16T04:31:59.811156
1403,Flynn Thomas,18,/en/players/flynn-thomas/t0j4/overview,2026-07-16T04:31:59.811156
1404,Madhwin Kamath,24,/en/players/madhwin-kamath/k0hm/overview,2026-07-16T04:31:59.811156
1405,Miha Vetrih,23,/en/players/miha-vetrih/v0gb/overview,2026-07-16T04:31:59.811156
1406,Weiwen Pan,20,/en/players/weiwen-pan/p0os/overview,2026-07-16T04:31:59.811156
1408,Antonio Voljavec,20,/en/players/antonio-voljavec/v0h8/overview,2026-07-16T04:31:59.811156
1409,Noah Karma,18,/en/players/noah-karma/k0n9/overview,2026-07-16T04:31:59.811156
1410,Francesco Ferrari,29,/en/players/francesco-ferrari/fb59/overview,2026-07-16T04:31:59.811156
1411,Richard Antoni,21,/en/players/richard-antoni/a0nu/overview,2026-07-16T04:31:59.811156
1413,Matteo Fondriest,21,/en/players/matteo-fondriest/f0gu/overview,2026-07-16T04:31:59.811156
1414,Sergio Planella Hernandez,19,/en/players/sergio-planella-hernandez/p0ou/overview,2026-07-16T04:31:59.811156
1415,Mihai Alexandru Coman,21,/en/players/mihai-alexandru-coman/c0ke/overview,2026-07-16T04:31:59.811156
1417,Radovan Michalik,23,/en/players/radovan-michalik/m0n2/overview,2026-07-16T04:31:59.811156
1419,Louis Van Herck,27,/en/players/louis-van-herck/v0as/overview,2026-07-16T04:31:59.811156
1423,Parth Aggarwal,28,/en/players/parth-aggarwal/ag64/overview,2026-07-16T04:31:59.811156
1424,Andrea Bacaloni,24,/en/players/andrea-bacaloni/b0q9/overview,2026-07-16T04:31:59.811156
1425,Xiaoyin Yang,21,/en/players/xiaoyin-yang/y0bg/overview,2026-07-16T04:31:59.811156
1426,Charles Chen,18,/en/players/charles-chen/c0q4/overview,2026-07-16T04:31:59.811156
1427,Noah Thurner,26,/en/players/noah-thurner/t0dn/overview,2026-07-16T04:31:59.811156
1428,Jeremy Jin,22,/en/players/jeremy-jin/j0d4/overview,2026-07-16T04:31:59.811156
1431,Patrik Niklas-Salminen,29,/en/players/patrik-niklas-salminen/n754/overview,2026-07-16T04:31:59.811156
1432,James Hopper,25,/en/players/james-hopper/h0f1/overview,2026-07-16T04:31:59.811156
1433,Alejandro Garcia Carbajal,24,/en/players/alejandro-garcia-carbajal/g0bj/overview,2026-07-16T04:31:59.811156
1436,Michal Novansky,23,/en/players/michal-novansky/m0mu/overview,2026-07-16T04:31:59.811156
1440,Felipe Virgili,21,/en/players/felipe-virgili/v0hq/overview,2026-07-16T04:31:59.811156
1441,Vit Kalina,21,/en/players/vit-kalina/k0lg/overview,2026-07-16T04:31:59.811156
1442,Benjamin Chelía,18,/en/players/benjamin-chelía/c0qv/overview,2026-07-16T04:31:59.811156
